dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,178.43144393073305,292.08630561434734,113.65486168361429
C1-C2-C3-C4,297.36262058324445,155.3449128251609,142.01770775808356
C2-C3-C4-C5,92.86421254008722,34.53555010495958,58.32866243512764
C2-C3-C4-C12,276.2758781913683,214.76157477935632,61.51430341201197
C3-C4-C5-C6,184.61937841601602,178.8940946045016,5.72528381151443
C12-C4-C5-C6,1.3022925459038692,358.67201629162787,357.369723745724
C3-C4-C12-C11,176.5615006367567,180.57575037513644,4.014249738379732
C5-C4-C12-C11,359.8677469054598,0.7930342766278868,359.0747126288319
C4-C5-C6-C7,358.646337370509,0.8333799314175275,357.81295743909146
C5-C6-C7-C8,182.52152867512845,183.54693484145733,1.025406166328878
C5-C6-C7-C11,0.19744730370540098,0.2281720647590302,0.03072476105362923
C6-C7-C8-C9,89.63028681479769,116.33878737789017,26.708500563092485
C11-C7-C8-C9,272.01595462143086,299.7384478987639,27.722493277333058
C6-C7-C11-C12,0.9725461888857473,359.23617765981527,358.2636314709295
C8-C7-C11-C12,178.65563752209465,175.9415471630292,2.7140903590654375
C7-C8-C9-C10,184.98322956987406,301.69153632610005,116.708306756226
C8-C9-C10-N2,294.56955260921404,177.42551405979805,117.144038549416
C7-C11-C12-C4,358.9867249698326,0.25242364253310506,358.7343013272995
