dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C8,302.836029365582,280.19333853639324,22.64269082918878
N1-C1-C2-C3,72.17944154805024,48.85257881074643,23.326862737303806
C1-C2-C8-C7,106.19362335959384,105.00307809577892,1.1905452638149256
C3-C2-C8-C7,336.57943135302816,335.9447175708681,0.6347137821600768
C1-C2-C3-C4,194.7095565825848,192.7058133604445,2.003743222140315
C8-C2-C3-C4,324.56757549481046,323.12454516360356,1.4430303312068986
C2-C3-C4-C5,65.55043463864071,70.62295180295806,5.072517164317347
C3-C4-C5-C7,327.96348453658743,322.00622950939373,5.957255027193696
C3-C4-C5-C6,198.12283974294604,192.1310581880973,5.991781554848728
C4-C5-C7-C8,333.0962129421516,337.4878994395338,4.391686497382182
C6-C5-C7-C8,102.42258348274525,106.23798181205848,3.8153983293132256
C4-C5-C6-N2,74.08052439961062,60.43621826340523,13.644306136205394
C7-C5-C6-N2,304.88995417753364,291.7586253116977,13.13132886583594
C5-C7-C8-C2,56.64020883606702,55.75691612035071,0.8832927157163084
