angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.63289795432378,113.27743976071278,0.6445418063890003
C1-C2-C3,110.43152910344742,108.51759251634122,1.9139365871061926
C2-C3-C4,113.69470418077479,115.44586469460253,1.7511605138277417
C3-C4-C5,112.36534048666095,110.90204101775775,1.4632994689032017
C4-C5-C6,114.34609713609096,114.8911105259057,0.5450133898147413
C5-C6-C7,112.53254143572046,112.77842020740967,0.24587877168920613
C6-C7-C8,114.03009259529136,112.63042639699938,1.3996661982919818
C7-C8-C9,112.28740832566552,113.95332687468974,1.6659185490242123
C8-C9-C10,111.42873397645587,109.70897176953125,1.719762206924628
N2-C10-C9,112.07334197013552,112.46058043042753,0.3872384602920107
