angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.01901403687808,108.52969092986325,0.48932310701482606
C1-C2-C3,108.1530715605274,108.51682806633832,0.363756505810926
C1-C2-C7,110.56896990277626,110.51617089232478,0.052799010451479944
C4-C2-C3,108.23903312723685,108.93886496037989,0.6998318331430369
C4-C2-C7,109.97225972310554,110.3188621427071,0.3466024196015667
C3-C2-C7,110.82346243834667,109.97236468171336,0.8510977566333082
C2-C4-C5,115.65894406292614,113.63202876944544,2.026915293480698
C4-C5-C6,110.59213977632636,112.71557679707617,2.1234370207498046
N1-C6-C5,111.93574652875537,108.41344625022911,3.5223002785262594
C2-C7-C9,111.04260384381725,111.41808976771624,0.37548592389899227
C2-C7-C8,110.66722394267171,110.79876102164314,0.13153707897143363
C2-C7-C10,109.4463006972046,108.99238089607991,0.4539198011246981
C9-C7-C8,108.08503700314247,107.92032362714725,0.16471337599521974
C9-C7-C10,108.49786373218105,109.44301424864634,0.94515051646529
C8-C7-C10,109.0459476272716,108.20373526729847,0.8422123599731322
C7-C10-C11,116.39420096173907,116.20398540222453,0.1902155595145416
C10-C11-C12,109.7852553291686,108.07336337832945,1.71189195083916
N2-C12-C11,112.05975462069863,112.00625837409018,0.05349624660844654
