angle,ideal_angle,extracted_angle,error
N1-C1-C2,111.83570328964315,112.43992018757108,0.6042168979279268
C1-C2-C3,111.47457652382523,114.00322061206668,2.5286440882414496
C2-C3-C4,112.83904502684932,110.3789912769384,2.4600537499109265
C3-C4-C5,121.13173474098414,121.74828235857913,0.6165476175949891
C3-C4-C12,120.8196677166274,119.64887463178272,1.170793084844675
C5-C4-C12,117.96405201857623,118.42596996118083,0.4619179426046003
C4-C5-C6,120.88027222174058,120.85045751073105,0.0298147110095357
C5-C6-C7,121.04870973676412,120.70856369654348,0.3401460402206453
C6-C7-C8,121.06733277833082,121.46868628058255,0.40135350225172317
C6-C7-C11,118.11941257505461,118.26724394226676,0.14783136721214873
C8-C7-C11,120.77180748124844,120.22537363340516,0.5464338478432893
C7-C8-C9,111.83035999699459,113.41895949853158,1.58859950153699
C8-C9-C10,115.41044899060542,112.36366859738582,3.046780393219592
N2-C10-C9,113.42061506833333,110.21897407712194,3.2016409912113915
C7-C11-C12,120.81516149089663,121.05480309898999,0.23964160809336477
C4-C12-C11,121.15179477295996,120.69082720080934,0.4609675721506221
